0 processo0 5 10
8 processo809 5 17
8 processo810 3 13
8 processo811 1 9
8 processo812 2 12
8 processo813 2 11
8 processo814 2 10
8 processo815 2 11
8 processo816 3 13
8 processo817 5 14
8 processo818 3 13
8 processo819 2 12
8 processo820 2 11
8 processo821 5 16
8 processo822 5 15
8 processo823 2 12
8 processo824 5 14
8 processo825 4 16
8 processo826 4 12
8 processo827 1 10
8 processo828 3 12
8 processo829 1 9
8 processo830 2 12
8 processo831 1 10
8 processo832 1 9
8 processo833 4 15
8 processo834 4 14
8 processo835 2 10
8 processo836 2 10
8 processo837 2 10
8 processo838 3 14
8 processo839 1 10
8 processo840 1 9
8 processo841 2 10
8 processo842 4 14
8 processo843 3 14
8 processo844 2 12
8 processo845 5 13
8 processo846 5 15
8 processo847 1 10
8 processo848 1 10
8 processo849 2 11
8 processo850 2 10
8 processo851 5 17
8 processo852 4 12
8 processo853 3 11
8 processo854 4 16
8 processo855 3 11
8 processo856 4 14
8 processo857 3 14
8 processo858 3 13
8 processo859 3 12
8 processo860 4 13
8 processo861 2 12
8 processo862 1 10
8 processo863 1 10
8 processo864 4 16
8 processo865 2 10
8 processo866 4 12
8 processo867 5 13
8 processo868 4 14
8 processo869 2 12
8 processo870 2 12
8 processo871 2 12
8 processo872 5 17
8 processo873 5 16
8 processo874 3 14
8 processo875 5 14
8 processo876 1 10
8 processo877 4 15
8 processo878 4 12
8 processo879 3 13
8 processo880 4 13
8 processo881 4 15
8 processo882 1 9
8 processo883 3 13
8 processo884 3 11
8 processo885 2 11
8 processo886 4 15
8 processo887 5 14
8 processo888 3 12
8 processo889 1 9
8 processo890 2 12
8 processo891 4 15
8 processo892 1 9
8 processo893 5 18
8 processo894 5 18
8 processo895 5 13
8 processo896 2 12
8 processo897 1 10
8 processo898 2 12
8 processo899 2 10
9 processo900 4 13
9 processo901 4 13
9 processo902 5 14
9 processo903 5 17
9 processo904 2 12
9 processo905 4 13
9 processo906 2 13
9 processo907 2 12
9 processo908 5 15
9 processo909 4 14
9 processo910 3 13
9 processo911 3 12
9 processo912 3 13
9 processo913 4 15
9 processo914 5 19
9 processo915 4 17
9 processo916 4 15
9 processo917 5 17
9 processo918 2 12
9 processo919 4 15
9 processo920 5 16
9 processo921 5 17
9 processo922 5 18
9 processo923 2 12
9 processo924 5 18
9 processo925 5 16
9 processo926 1 10
9 processo927 4 15
9 processo928 4 15
9 processo929 4 16
9 processo930 4 16
9 processo931 2 13
9 processo932 3 15
9 processo933 3 12
9 processo934 2 12
9 processo935 5 16
9 processo936 5 15
9 processo937 5 15
9 processo938 5 15
9 processo939 1 11
9 processo940 5 15
9 processo941 4 16
9 processo942 5 17
9 processo943 1 11
9 processo944 4 17
9 processo945 5 19
9 processo946 5 19
9 processo947 4 14
9 processo948 5 15
9 processo949 5 18
9 processo950 3 12
9 processo951 3 15
9 processo952 5 19
9 processo953 3 12
9 processo954 2 11
9 processo955 5 19
9 processo956 4 13
9 processo957 3 15
9 processo958 5 16
9 processo959 3 13
9 processo960 4 13
9 processo961 3 14
9 processo962 4 15
9 processo963 5 18
9 processo964 4 14
9 processo965 2 13
9 processo966 5 19
9 processo967 4 13
9 processo968 4 17
9 processo969 3 12
9 processo970 2 12
9 processo971 5 14
9 processo972 3 14
9 processo973 2 12
9 processo974 1 11
9 processo975 4 13
9 processo976 3 14
9 processo977 4 15
9 processo978 5 14
9 processo979 1 10
9 processo980 3 15
9 processo981 4 15
9 processo982 4 14
9 processo983 4 14
9 processo984 2 12
9 processo985 5 18
9 processo986 3 13
9 processo987 1 10
9 processo988 3 14
9 processo989 4 16
9 processo990 3 12
9 processo991 2 12
9 processo992 4 13
9 processo993 2 12
9 processo994 2 12
9 processo995 1 11
9 processo996 4 16
9 processo997 3 12
9 processo998 1 11
9 processo999 3 14
